ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Restock_Frequency_Index,Shipment_Frequency_Index
7050,F,Ship,3,2,261,2,low,F,1,4800,0,1.5,0.5
7051,D,Ship,3,2,223,2,low,F,10,1179,0,0.30000000000000004,0.5
7052,F,Ship,3,2,222,5,medium,M,2,3896,1,1.5,0.5
7053,A,Ship,4,2,240,3,low,F,9,3754,1,0.16666666666666666,0.4
7054,B,Ship,4,2,137,2,high,F,6,5208,0,0.75,0.4
7055,C,Ship,4,3,181,3,medium,M,6,5964,0,0.5,0.4
7056,F,Ship,3,3,261,4,low,M,3,5722,1,0.5,0.5
7057,D,Ship,3,2,226,2,low,M,4,1349,0,0.75,0.5
7058,F,Ship,4,2,246,2,medium,F,3,5705,0,2.0,0.4
7059,A,Ship,3,2,226,2,medium,F,1,5460,0,3.0,0.5
7060,B,Ship,3,2,238,2,low,M,3,1165,0,0.5,0.5
7061,C,Ship,3,2,173,3,low,F,3,2775,1,0.5,0.5
7062,F,Ship,3,2,257,4,low,M,10,4415,0,0.15000000000000002,0.5
7063,D,Ship,3,2,160,4,low,F,9,5112,1,0.16666666666666666,0.5
7064,F,Ship,3,2,179,3,low,F,9,5841,1,0.06666666666666667,0.5
7065,A,Ship,3,2,101,5,low,F,3,4807,0,0.5,0.5
7066,B,Ship,2,2,263,4,medium,M,9,5390,0,0.6666666666666666,0.6666666666666666
7067,C,Ship,3,2,210,3,medium,M,4,5683,0,1.5,0.5
7068,F,Ship,3,1,166,4,low,M,4,5107,0,0.375,0.5
7069,D,Ship,2,2,163,3,low,F,4,4862,0,0.375,0.6666666666666666
7070,F,Ship,4,2,143,2,medium,M,1,1549,1,3.0,0.4
7071,A,Ship,4,2,248,6,medium,M,5,4212,0,1.2000000000000002,0.4
7072,B,Ship,3,2,198,2,low,F,8,4940,0,0.1875,0.5
7073,C,Ship,3,2,150,2,low,F,6,5355,0,0.2499999999999999,0.5
7074,F,Ship,4,3,195,4,medium,F,1,5004,0,3.0,0.4
7075,D,Ship,4,3,213,3,low,F,1,4266,0,1.5,0.4
7076,F,Ship,4,3,245,4,medium,M,8,5982,1,0.375,0.4
7077,A,Ship,3,2,199,3,medium,F,8,1548,1,0.375,0.5
7078,B,Ship,4,1,192,4,high,M,5,5253,1,0.8999999999999999,0.4
7079,C,Ship,6,3,247,6,medium,M,3,4582,0,2.0,0.2857142857142857
7080,F,Ship,3,2,221,3,medium,M,7,4741,1,0.42857142857142855,0.5
7081,D,Ship,3,2,200,4,medium,F,9,5193,0,0.3333333333333333,0.5
7082,F,Ship,4,2,260,3,low,F,5,5540,0,0.30000000000000004,0.4
7083,A,Ship,4,3,98,4,low,F,5,4643,0,0.30000000000000004,0.4
7084,B,Ship,5,2,198,4,low,F,5,1157,0,0.30000000000000004,0.3333333333333333
7085,C,Ship,4,2,168,2,medium,F,1,3873,1,3.0,0.4
7086,F,Ship,6,4,260,3,medium,M,1,5678,0,3.0,0.2857142857142857
7087,D,Ship,4,2,266,4,low,M,3,5773,1,0.5,0.4
7088,F,Ship,3,3,239,3,low,M,8,5366,1,0.1875,0.5
7089,A,Ship,4,3,214,5,medium,M,9,5801,0,0.3333333333333333,0.4
7090,B,Ship,3,2,203,3,medium,F,8,4977,0,0.375,0.5
7091,C,Ship,2,2,264,3,medium,F,3,4320,1,2.0,0.6666666666666666
7092,F,Ship,4,4,169,6,medium,F,2,5607,0,1.5,0.4
7093,D,Ship,3,2,167,2,low,M,1,5749,0,1.5,0.5
7094,F,Ship,3,2,266,7,low,M,2,5671,1,1.5,0.5
7095,A,Ship,3,1,182,10,low,M,1,4303,0,1.5,0.5
7096,B,Ship,5,2,195,6,high,M,5,5339,1,0.8999999999999999,0.3333333333333333
7097,C,Ship,4,2,153,3,low,F,8,1925,0,0.1875,0.4
7098,F,Road,5,1,238,3,high,M,2,5369,1,2.25,0.5
7099,D,Road,5,2,238,8,low,M,9,5186,0,0.16666666666666666,0.5
7100,F,Road,3,2,180,7,high,M,4,5500,0,1.125,0.75
7101,A,Road,5,2,262,6,medium,F,1,1177,0,3.0,0.5
7102,B,Road,5,2,223,5,medium,M,5,1484,1,0.6000000000000001,0.5
7103,C,Road,5,1,275,5,low,F,10,1924,0,0.30000000000000004,0.5
7104,F,Road,6,2,139,6,medium,M,8,1691,1,0.375,0.4285714285714285
7105,D,Road,4,1,245,6,low,F,7,1884,1,0.2142857142857142,0.6
7106,F,Road,6,2,278,4,high,F,8,1967,0,1.125,0.4285714285714285
7107,A,Road,5,3,243,5,low,F,5,1118,0,0.30000000000000004,0.5
7108,B,Road,7,2,309,4,low,F,4,1151,0,0.75,0.375
7109,C,Road,6,2,279,4,low,F,5,4682,0,0.30000000000000004,0.4285714285714285
7110,F,Road,6,1,247,4,medium,M,7,1461,1,0.42857142857142855,0.4285714285714285
7111,D,Road,5,3,235,5,medium,F,10,4343,0,0.30000000000000004,0.5
7112,F,Road,5,2,268,5,medium,F,10,1660,0,0.30000000000000004,0.5
7113,A,Road,6,1,309,4,medium,M,10,1782,0,0.6000000000000001,0.4285714285714285
7114,B,Road,4,1,213,3,low,F,7,4490,0,0.2142857142857142,0.6
7115,C,Road,4,3,245,4,medium,F,6,5051,0,0.5,0.6
7116,F,Road,3,2,199,3,medium,F,7,4377,1,0.8571428571428571,0.75
7117,D,Road,4,1,192,4,high,F,1,5669,1,9.0,0.6
7118,F,Road,6,2,247,6,medium,M,3,4832,0,1.0,0.4285714285714285
7119,A,Road,3,2,221,3,medium,F,8,4523,0,0.375,0.75
7120,B,Flight,3,2,200,4,medium,F,8,4944,0,0.75,0.25
7121,C,Flight,4,3,260,3,low,M,9,4224,0,0.3333333333333333,0.2
7122,F,Flight,4,1,98,4,low,M,5,5188,0,0.30000000000000004,0.2
7123,D,Flight,5,1,198,4,low,F,5,5025,1,0.6000000000000001,0.1666666666666666
7124,F,Flight,4,1,168,2,medium,F,8,1534,1,0.375,0.2
7125,A,Flight,6,2,260,3,medium,M,9,5219,1,0.6666666666666666,0.1428571428571428
7126,B,Flight,4,2,266,4,low,F,7,4639,0,0.4285714285714284,0.2
7127,C,Flight,3,2,239,3,low,M,2,4425,0,0.75,0.25
7128,F,Flight,4,1,214,5,medium,F,6,5347,1,0.5,0.2
7129,D,Flight,3,1,203,3,medium,F,3,4196,0,1.0,0.25
7130,F,Flight,2,2,264,3,medium,F,6,4025,1,0.5,0.3333333333333333
7131,A,Flight,4,2,169,6,medium,M,3,5957,1,0.4,0.2
7132,B,Flight,3,1,167,2,low,M,5,4986,1,0.30000000000000004,0.25
7133,C,Flight,3,1,266,7,low,M,5,4137,1,0.30000000000000004,0.25
7134,F,Flight,3,3,182,10,low,M,3,5555,0,1.0,0.25
7135,D,Flight,5,1,195,6,high,F,8,4944,1,1.125,0.1666666666666666
7136,F,Flight,4,2,153,3,low,M,5,4624,0,0.30000000000000004,0.2
7137,A,Flight,5,2,238,3,high,F,5,5643,1,0.8999999999999999,0.1666666666666666
7138,B,Flight,5,1,238,8,low,M,3,5289,0,1.0,0.1666666666666666
7139,C,Flight,3,2,180,7,high,M,4,4147,0,2.25,0.25
7140,F,Flight,5,2,262,6,medium,M,1,1696,0,3.0,0.1666666666666666
7141,D,Flight,5,2,223,5,medium,F,5,5810,0,0.6000000000000001,0.1666666666666666
7142,F,Ship,5,3,275,5,low,M,7,1349,0,0.2142857142857142,0.3333333333333333
7143,A,Ship,6,1,139,6,medium,F,10,1081,1,0.12000000000000002,0.2857142857142857
7144,B,Ship,4,2,245,6,low,F,6,1437,1,0.2499999999999999,0.4
7145,C,Ship,6,2,278,4,high,F,6,1826,0,0.75,0.2857142857142857
7146,F,Ship,5,2,243,5,low,F,2,1637,0,0.75,0.3333333333333333
7147,D,Ship,7,3,309,4,low,M,7,1880,0,0.2142857142857142,0.25
7148,F,Ship,6,2,279,4,low,M,9,1128,0,0.16666666666666666,0.2857142857142857
7149,A,Ship,6,2,247,4,medium,M,8,1941,0,0.375,0.2857142857142857
7150,B,Ship,5,1,235,5,medium,M,9,1032,1,0.3333333333333333,0.3333333333333333
7151,C,Ship,5,1,274,5,low,M,7,1875,1,0.2142857142857142,0.3333333333333333
7152,F,Ship,6,1,283,4,low,M,3,1374,1,0.5,0.2857142857142857
7153,D,Ship,6,1,286,4,low,M,9,1282,1,0.3333333333333333,0.2857142857142857
7154,F,Ship,5,2,257,5,low,M,9,4094,0,0.16666666666666666,0.3333333333333333
7155,A,Ship,5,2,223,5,low,M,2,1446,0,0.75,0.3333333333333333
7156,B,Ship,4,2,239,5,low,F,7,1001,1,0.2142857142857142,0.4
7157,C,Ship,4,1,246,6,low,M,1,1400,1,1.5,0.4
7158,F,Ship,7,3,295,4,low,F,10,3818,0,0.15000000000000002,0.25
7159,D,Ship,6,1,305,4,low,M,5,1588,0,0.30000000000000004,0.2857142857142857
7160,F,Ship,3,3,177,4,medium,F,3,1148,0,1.0,0.5
7161,A,Ship,5,2,257,5,low,F,3,1262,1,1.0,0.3333333333333333
7162,B,Ship,6,2,306,4,low,F,6,1123,0,0.2499999999999999,0.2857142857142857
7163,C,Ship,4,1,226,6,medium,M,6,1704,1,0.5,0.4
7164,F,Ship,4,1,228,5,low,M,9,1381,0,0.16666666666666666,0.4
7165,D,Ship,5,2,225,5,low,M,7,1476,0,0.2142857142857142,0.3333333333333333
7166,F,Ship,7,2,289,4,low,F,5,1864,1,0.30000000000000004,0.25
7167,A,Ship,5,3,261,5,low,M,2,1409,0,0.75,0.3333333333333333
7168,B,Ship,5,1,255,5,medium,F,10,1365,0,0.30000000000000004,0.3333333333333333
7169,C,Ship,5,2,266,5,medium,F,2,1510,1,1.5,0.3333333333333333
7170,F,Ship,6,1,290,4,low,M,5,4459,0,0.6000000000000001,0.2857142857142857
7171,D,Ship,4,2,235,5,low,M,6,1460,0,0.2499999999999999,0.4
7172,F,Ship,6,2,250,4,low,M,3,4024,1,1.0,0.2857142857142857
7173,A,Ship,5,2,245,5,low,F,3,1593,0,1.0,0.3333333333333333
7174,B,Ship,6,2,286,4,medium,M,9,5962,1,0.3333333333333333,0.2857142857142857
7175,C,Ship,5,2,271,4,low,M,9,1989,0,0.3333333333333333,0.3333333333333333
7176,F,Ship,4,2,242,6,low,F,9,5818,1,0.3333333333333333,0.4
7177,D,Ship,7,2,282,5,low,M,8,1091,1,0.1875,0.25
7178,F,Ship,4,2,254,5,low,F,7,1003,0,0.2142857142857142,0.4
7179,A,Ship,5,2,242,5,medium,F,1,1727,1,6.0,0.3333333333333333
7180,B,Ship,5,2,263,4,low,F,9,5647,0,0.16666666666666666,0.3333333333333333
7181,C,Ship,7,2,278,4,low,F,5,1126,1,0.30000000000000004,0.25
7182,F,Ship,6,2,255,4,low,M,3,1624,1,1.0,0.2857142857142857
7183,D,Ship,4,1,184,3,low,M,4,1330,1,0.75,0.4
7184,F,Ship,6,3,257,4,medium,F,9,1108,1,0.6666666666666666,0.2857142857142857
7185,A,Ship,3,1,214,2,medium,M,3,4486,1,1.0,0.5
7186,B,Ship,6,1,301,4,low,F,3,1915,1,0.5,0.2857142857142857
7187,C,Ship,6,2,264,4,medium,M,1,1273,0,6.0,0.2857142857142857
7188,F,Ship,5,2,256,5,medium,M,5,1080,1,0.6000000000000001,0.3333333333333333
7189,D,Ship,5,2,275,6,low,M,1,1507,0,1.5,0.3333333333333333
7190,F,Ship,4,1,236,5,medium,M,4,1953,0,0.75,0.4
7191,A,Ship,5,2,303,4,low,F,9,1224,1,0.3333333333333333,0.3333333333333333
7192,B,Ship,6,1,284,4,medium,M,4,5920,1,0.75,0.2857142857142857
7193,C,Ship,4,3,229,6,low,M,2,1279,0,0.75,0.4
7194,F,Ship,5,1,258,5,low,F,4,1129,1,0.375,0.3333333333333333
7195,D,Ship,5,1,243,5,low,M,3,1066,1,1.0,0.3333333333333333
7196,F,Ship,6,3,306,4,medium,M,8,2938,0,0.375,0.2857142857142857
7197,A,Ship,4,2,235,6,low,M,6,1386,0,0.2499999999999999,0.4
7198,B,Ship,4,2,150,4,low,F,4,4754,0,0.375,0.4
7199,C,Ship,6,1,291,4,low,F,5,1112,1,0.30000000000000004,0.2857142857142857
7200,F,Ship,7,2,278,4,low,M,2,1038,1,0.75,0.25
7201,D,Ship,5,1,240,6,low,F,10,1776,0,0.15000000000000002,0.3333333333333333
7202,F,Ship,6,2,272,4,medium,M,10,1534,1,0.6000000000000001,0.2857142857142857
7203,A,Ship,5,2,246,5,low,F,6,1911,0,0.4999999999999998,0.3333333333333333
7204,B,Ship,6,1,266,4,medium,M,3,1090,0,1.0,0.2857142857142857
7205,C,Ship,5,2,252,5,low,F,10,1015,1,0.15000000000000002,0.3333333333333333
7206,F,Ship,6,1,254,4,low,F,2,1824,0,0.75,0.2857142857142857
7207,D,Ship,7,2,305,4,medium,F,3,1301,1,2.0,0.25
7208,F,Ship,6,3,307,4,high,M,3,1406,0,1.5,0.2857142857142857
7209,A,Ship,6,2,278,5,low,M,5,1180,0,0.30000000000000004,0.2857142857142857
7210,B,Ship,6,2,265,5,medium,M,10,1897,0,0.30000000000000004,0.2857142857142857
7211,C,Ship,6,2,248,4,low,F,10,1005,0,0.15000000000000002,0.2857142857142857
7212,F,Ship,7,3,299,4,low,M,4,1052,1,0.375,0.25
7213,D,Ship,6,2,280,4,low,M,10,1866,1,0.15000000000000002,0.2857142857142857
7214,F,Ship,7,2,247,4,low,F,9,1836,0,0.16666666666666666,0.25
7215,A,Ship,6,1,273,4,low,M,3,5702,1,1.0,0.2857142857142857
7216,B,Ship,6,1,254,5,low,M,7,1638,1,0.2142857142857142,0.2857142857142857
7217,C,Ship,5,2,246,5,medium,F,9,5055,0,0.3333333333333333,0.3333333333333333
7218,F,Ship,7,2,251,5,low,M,3,1433,0,0.5,0.25
7219,D,Ship,5,2,262,5,low,M,9,1400,0,0.16666666666666666,0.3333333333333333
7220,F,Ship,5,3,245,5,low,F,3,1956,1,0.5,0.3333333333333333
7221,A,Ship,4,4,273,5,medium,F,8,1322,0,0.375,0.4
7222,B,Ship,3,1,268,4,medium,F,4,5006,0,0.75,0.5
7223,C,Ship,4,2,244,5,low,F,7,5337,0,0.2142857142857142,0.4
7224,F,Ship,3,2,260,2,low,M,6,5044,0,0.2499999999999999,0.5
7225,D,Ship,3,2,271,3,low,M,4,4108,0,0.375,0.5
7226,F,Ship,5,2,219,2,medium,F,5,4919,1,0.6000000000000001,0.3333333333333333
7227,A,Ship,4,3,193,3,medium,F,9,4339,0,0.6666666666666666,0.4
7228,B,Ship,5,2,149,3,medium,M,9,5979,0,0.3333333333333333,0.3333333333333333
7229,C,Ship,3,1,268,2,low,F,4,1283,0,0.375,0.5
7230,F,Ship,3,2,151,2,low,M,3,5039,0,0.5,0.5
7231,D,Ship,4,2,171,2,medium,M,10,5211,0,0.30000000000000004,0.4
7232,F,Ship,3,2,202,2,medium,F,1,5220,1,6.0,0.5
7233,A,Ship,5,2,174,4,medium,M,8,1575,1,0.375,0.3333333333333333
7234,B,Ship,4,2,227,3,medium,M,7,1862,0,0.42857142857142855,0.4
7235,C,Road,6,2,175,4,low,M,3,2075,1,0.2,0.4285714285714285
7236,F,Road,3,1,191,3,medium,M,6,4586,1,1.0,0.75
7237,D,Road,4,2,240,3,low,F,5,5734,1,0.30000000000000004,0.6
7238,F,Road,3,3,238,3,medium,F,6,5092,0,0.5,0.75
7239,A,Road,3,2,99,5,medium,M,9,5470,0,0.3333333333333333,0.75
7240,B,Road,3,2,142,3,low,F,2,4723,0,0.75,0.75
7241,C,Road,4,1,148,3,high,F,6,4558,1,0.30000000000000004,0.6
7242,F,Road,4,1,129,5,medium,M,7,5554,1,0.42857142857142855,0.6
7243,D,Road,6,2,262,6,high,M,5,4506,0,0.8999999999999999,0.4285714285714285
7244,F,Road,4,1,190,2,low,M,2,4460,0,0.75,0.6
7245,A,Road,5,3,268,5,medium,M,1,4704,0,3.0,0.5
7246,B,Road,3,2,205,4,low,M,2,5294,0,0.75,0.75
7247,C,Road,3,3,186,2,medium,M,3,5818,0,2.0,0.75
7248,F,Road,3,2,185,4,low,F,8,5545,0,0.1875,0.75
7249,D,Road,5,2,173,3,low,M,9,5432,0,0.16666666666666666,0.5
7250,F,Road,3,2,208,2,high,M,1,4999,0,9.0,0.75
7251,A,Road,5,2,177,2,medium,M,9,4881,1,0.13333333333333333,0.5
7252,B,Road,3,1,190,3,low,F,1,5905,1,1.5,0.75
7253,C,Road,5,1,257,3,medium,F,3,4895,1,2.0,0.5
7254,F,Road,3,2,168,3,medium,M,5,5183,0,0.6000000000000001,0.75
7255,D,Road,3,2,229,3,low,M,2,4447,1,0.75,0.75
7256,F,Road,4,2,152,2,high,M,2,5396,1,0.9,0.6
7257,A,Flight,5,2,154,2,medium,M,10,5670,0,0.30000000000000004,0.1666666666666666
7258,B,Flight,5,2,239,3,medium,M,8,4975,0,0.375,0.1666666666666666
7259,C,Flight,3,2,252,2,low,M,2,1110,1,1.5,0.25
7260,F,Flight,4,2,258,2,medium,F,5,4363,1,1.2000000000000002,0.2
7261,D,Flight,4,2,184,4,medium,F,3,5430,1,1.0,0.2
7262,F,Flight,4,2,148,5,medium,M,2,4146,1,1.5,0.2
7263,A,Flight,5,2,240,2,medium,M,4,4447,1,0.75,0.1666666666666666
7264,B,Flight,6,3,169,2,medium,M,9,5692,0,0.3333333333333333,0.1428571428571428
7265,C,Flight,3,3,156,3,medium,M,4,4519,1,0.75,0.25
7266,F,Flight,4,1,264,3,medium,F,9,5555,1,0.3333333333333333,0.2
7267,D,Flight,4,2,223,3,medium,M,7,1310,1,0.8571428571428571,0.2
7268,F,Flight,5,2,233,3,low,M,6,4275,1,0.4999999999999998,0.1666666666666666
7269,A,Flight,3,2,230,3,medium,F,7,1534,0,0.42857142857142855,0.25
7270,B,Flight,2,2,175,6,high,F,6,5341,1,0.75,0.3333333333333333
7271,C,Flight,4,2,155,3,high,F,2,5262,0,2.25,0.2
7272,F,Flight,4,2,220,2,medium,M,5,1922,0,0.6000000000000001,0.2
7273,D,Flight,4,1,283,2,high,F,1,4115,0,9.0,0.2
7274,F,Flight,3,2,239,4,low,F,5,4470,1,0.30000000000000004,0.25
7275,A,Flight,5,1,248,2,low,F,10,4813,0,0.30000000000000004,0.1666666666666666
7276,B,Flight,4,1,256,3,low,F,4,5068,1,0.375,0.2
7277,C,Flight,4,1,267,2,low,M,7,5701,1,0.4285714285714284,0.2
7278,F,Flight,3,2,207,4,low,M,10,1630,1,0.30000000000000004,0.25
7279,D,Ship,3,2,204,4,medium,F,6,1565,1,0.5,0.5
7280,F,Ship,4,2,209,2,medium,F,3,4407,0,2.0,0.4
7281,A,Ship,4,1,183,3,low,M,4,5866,0,0.375,0.4
7282,B,Ship,2,2,140,4,high,F,2,4636,1,2.25,0.6666666666666666
7283,C,Ship,4,2,161,3,high,F,7,4799,1,0.6428571428571428,0.4
7284,F,Ship,4,3,151,3,medium,F,9,4908,0,0.3333333333333333,0.4
7285,D,Ship,5,3,257,2,medium,M,10,5095,0,0.30000000000000004,0.3333333333333333
7286,F,Ship,3,2,199,3,medium,F,3,4277,0,1.0,0.5
7287,A,Ship,4,2,191,2,low,F,4,5851,1,0.75,0.4
7288,B,Ship,3,2,236,2,low,M,10,5755,1,0.30000000000000004,0.5
7289,C,Ship,4,1,217,3,medium,F,7,3838,1,0.42857142857142855,0.4
7290,F,Ship,5,4,202,2,low,F,6,5716,0,0.4999999999999998,0.3333333333333333
7291,D,Ship,3,1,246,3,high,F,1,4273,1,4.5,0.5
7292,F,Ship,4,2,194,4,low,F,10,1091,0,0.15000000000000002,0.4
7293,A,Ship,3,2,221,2,medium,M,10,4715,1,0.30000000000000004,0.5
7294,B,Ship,4,1,231,5,low,F,6,5482,0,0.2499999999999999,0.4
7295,C,Ship,5,2,254,5,low,F,2,4426,0,1.5,0.3333333333333333
7296,F,Ship,4,1,252,2,low,M,6,5266,1,0.2499999999999999,0.4
7297,D,Ship,3,2,196,3,high,F,4,4569,0,1.125,0.5
7298,F,Ship,5,3,104,4,high,F,9,5652,0,0.5,0.3333333333333333
7299,A,Ship,5,1,156,4,low,F,5,4392,1,0.30000000000000004,0.3333333333333333
7300,B,Ship,5,2,250,4,low,M,2,4183,0,0.75,0.3333333333333333
7301,C,Ship,3,2,267,2,low,M,9,5940,0,0.16666666666666666,0.5
7302,F,Ship,3,3,197,4,medium,M,1,5210,1,3.0,0.5
7303,D,Ship,3,2,227,4,low,F,9,5465,0,0.16666666666666666,0.5
7304,F,Ship,5,1,248,3,low,F,2,4075,0,0.75,0.3333333333333333
7305,A,Ship,3,2,274,3,medium,M,3,5157,0,1.0,0.5
7306,B,Ship,6,1,232,6,low,M,4,5877,0,0.75,0.2857142857142857
7307,C,Ship,3,3,181,3,low,M,4,5966,1,0.375,0.5
7308,F,Ship,2,2,101,3,low,M,10,2059,1,0.06000000000000001,0.6666666666666666
7309,D,Ship,4,2,161,2,medium,F,8,4348,1,0.375,0.4
7310,F,Ship,4,1,268,2,medium,F,8,4219,0,0.375,0.4
7311,A,Ship,4,2,218,4,medium,F,10,4967,0,0.30000000000000004,0.4
7312,B,Ship,3,1,192,3,low,M,1,4308,1,3.0,0.5
7313,C,Ship,2,2,197,2,medium,F,2,4277,0,1.5,0.6666666666666666
7314,F,Ship,4,2,253,2,medium,F,5,1213,0,1.2000000000000002,0.4
7315,D,Ship,3,2,183,4,low,M,5,5326,0,0.30000000000000004,0.5
7316,F,Ship,3,3,177,4,high,M,9,5311,1,0.2,0.5
7317,A,Ship,5,2,241,3,low,F,7,5134,1,0.2142857142857142,0.3333333333333333
7318,B,Ship,3,2,180,4,low,F,9,5029,1,0.16666666666666666,0.5
7319,C,Ship,5,2,158,3,medium,M,2,5221,0,1.5,0.3333333333333333
7320,F,Ship,4,2,209,3,low,F,7,4808,1,0.4285714285714284,0.4
7321,D,Ship,5,1,273,6,medium,F,7,1428,1,0.42857142857142855,0.3333333333333333
7322,F,Ship,6,2,226,4,high,F,7,5600,0,0.6428571428571428,0.2857142857142857
7323,A,Ship,4,1,178,3,medium,M,6,1096,0,0.5,0.4
7324,B,Ship,5,3,151,6,medium,M,2,4529,0,1.5,0.3333333333333333
7325,C,Ship,3,2,212,2,medium,M,7,5022,0,0.42857142857142855,0.5
7326,F,Ship,3,2,239,4,medium,F,10,4077,0,0.6000000000000001,0.5
7327,D,Ship,5,2,257,5,medium,M,5,1842,0,0.6000000000000001,0.3333333333333333
7328,F,Ship,3,2,165,2,low,M,8,3549,0,0.1875,0.5
7329,A,Ship,4,1,183,2,medium,F,8,5690,1,0.375,0.4
7330,B,Ship,4,3,135,3,low,M,1,4819,0,1.5,0.4
7331,C,Ship,4,3,200,3,low,M,5,4686,0,0.30000000000000004,0.4
7332,F,Ship,4,4,162,4,medium,M,7,5294,1,0.17142857142857143,0.4
7333,D,Ship,3,1,218,3,medium,M,6,3936,1,1.0,0.5
7334,F,Ship,3,2,158,2,medium,M,7,4744,0,0.42857142857142855,0.5
7335,A,Ship,4,2,213,3,medium,M,8,5214,1,0.75,0.4
7336,B,Ship,3,2,215,2,medium,F,9,2231,0,0.3333333333333333,0.5
7337,C,Ship,3,2,268,2,high,F,5,5195,0,1.7999999999999998,0.5
7338,F,Ship,3,2,207,4,low,M,9,1079,0,0.3333333333333333,0.5
7339,D,Ship,2,2,270,6,medium,F,1,5675,0,3.0,0.6666666666666666
7340,F,Ship,5,1,245,2,low,M,6,4918,1,0.2499999999999999,0.3333333333333333
7341,A,Ship,4,2,154,2,medium,F,6,4705,1,0.5,0.4
7342,B,Ship,3,2,155,3,medium,F,2,5809,1,0.6000000000000001,0.5
7343,C,Ship,4,3,238,3,low,F,7,4709,0,0.2142857142857142,0.4
7344,F,Ship,3,2,151,2,medium,M,1,5179,0,3.0,0.5
7345,D,Ship,3,2,185,2,low,M,4,5926,0,0.75,0.5
7346,F,Ship,4,2,171,3,medium,F,8,4826,0,0.375,0.4
7347,A,Ship,3,2,206,2,low,F,7,5207,1,0.2142857142857142,0.5
7348,B,Ship,3,2,232,2,low,M,5,4255,1,0.6000000000000001,0.5
7349,C,Ship,4,1,187,2,medium,F,7,5382,1,0.42857142857142855,0.4
7350,F,Ship,4,1,209,3,medium,M,8,4984,1,0.375,0.4
7351,D,Ship,4,2,262,3,low,M,2,4015,0,0.75,0.4
7352,F,Ship,3,2,154,3,low,F,6,1068,1,0.2499999999999999,0.5
7353,A,Ship,5,3,163,3,medium,F,1,5194,0,3.0,0.3333333333333333
7354,B,Ship,4,1,257,2,low,M,7,4869,0,0.2142857142857142,0.4
7355,C,Ship,3,1,265,4,low,F,8,5680,1,0.1875,0.5
7356,F,Ship,3,2,220,3,low,F,7,5503,0,0.2142857142857142,0.5
7357,D,Ship,3,3,201,3,low,F,6,4953,0,0.4999999999999998,0.5
7358,F,Ship,2,1,268,4,low,M,5,4400,1,0.30000000000000004,0.6666666666666666
7359,A,Ship,4,2,139,3,medium,M,7,2741,1,0.17142857142857143,0.4
7360,B,Ship,3,1,241,4,low,F,3,5051,0,0.5,0.5
7361,C,Ship,4,3,145,3,high,M,2,3075,0,2.25,0.4
7362,F,Ship,4,3,157,3,medium,M,9,4990,0,0.3333333333333333,0.4
7363,D,Ship,4,1,203,2,medium,F,7,4185,0,0.8571428571428571,0.4
7364,F,Ship,4,2,163,3,medium,M,7,4463,1,0.17142857142857143,0.4
7365,A,Ship,4,2,263,2,low,F,5,4010,1,0.30000000000000004,0.4
7366,B,Ship,5,2,258,4,high,F,5,3850,0,1.7999999999999998,0.3333333333333333
7367,C,Ship,5,1,251,3,medium,F,8,4228,1,0.375,0.3333333333333333
7368,F,Ship,3,2,140,6,low,M,9,1130,1,0.06666666666666667,0.5
7369,D,Ship,4,1,179,4,medium,F,2,4071,1,0.6000000000000001,0.4
7370,F,Ship,5,2,211,2,medium,F,7,4734,0,0.42857142857142855,0.3333333333333333
7371,A,Ship,3,2,271,2,medium,F,7,4889,0,0.42857142857142855,0.5
7372,B,Road,4,2,181,3,medium,M,1,5444,0,3.0,0.6
7373,C,Road,2,3,130,4,medium,F,10,4667,0,0.30000000000000004,1.0
7374,F,Road,5,1,264,3,high,M,9,1446,1,0.5,0.5
7375,D,Road,4,3,221,3,low,F,7,4856,0,0.4285714285714284,0.6
7376,F,Road,3,3,194,2,medium,F,1,5931,0,6.0,0.75
7377,A,Road,3,1,201,2,medium,F,4,4857,1,0.75,0.75
7378,B,Road,3,2,166,2,medium,M,6,4523,1,0.5,0.75
7379,C,Road,5,3,254,2,low,M,9,5658,1,0.16666666666666666,0.5
7380,F,Road,4,2,144,3,low,F,7,5496,0,0.2142857142857142,0.6
7381,D,Road,5,3,171,2,low,M,6,1679,0,0.2499999999999999,0.5
7382,F,Road,6,2,240,3,low,F,9,3573,1,0.16666666666666666,0.4285714285714285
7383,A,Road,6,1,232,5,high,M,10,4576,1,0.8999999999999999,0.4285714285714285
7384,B,Road,5,2,145,6,medium,M,6,1788,0,0.5,0.5
7385,C,Road,3,1,275,4,medium,M,2,4086,1,3.0,0.75
7386,F,Road,3,2,146,10,low,F,5,4209,1,0.12000000000000002,0.75
7387,D,Road,5,2,207,2,high,M,8,5066,1,0.5625,0.5
7388,F,Road,4,1,157,7,low,F,7,4385,0,0.2142857142857142,0.6
7389,A,Road,4,2,146,8,low,M,7,4790,1,0.08571428571428569,0.6
7390,B,Road,4,1,139,8,medium,M,6,5667,1,0.2,0.6
7391,C,Road,3,2,223,7,high,M,8,4178,1,0.5625,0.75
7392,F,Road,5,1,224,2,medium,F,10,5674,0,0.30000000000000004,0.5
